old-SiteName,Source,old-Distance,ServerIP,ServerCountry,Download,Upload,Latency,ISP,ISP2,Timestamp,Latitude,Longitude,ConnectionType,DeviceID,POP,AppID,ExchangeName,Country,IP,IPAddress,AppBundle,AppName,ModelName,ModelName2,Date Time
114730,Speedchecker,396.0555995,162.158.155.99,GB,15.318,7.556,115,SaudiNet,SaudiNet,1.5478E+12,24.172794,47.311486,fixed,c68ef472-60fe-4e5b-b26a-6cda63424f64,LHR|FRA|AMS,{APP_ID},mopub,SA,2.90.136.90,2.90.136.90,com.skout.android,9ugvqe0kl1dma48j9be0m187a,TA-1021, TA-1021 Build/OPR1.170623.026,18/01/2019 09:12
116414,Speedchecker,611.449083,141.101.77.213,SG,24.821,5.407,3438,SaudiNet,SaudiNet,1.5478E+12,24.145639,47.329382,fixed,b157f824-ac97-4e03-a8f5-ffb8188a18fd,LHR|FRA,{APP_ID},mopub,SA,2.91.252.167,2.91.252.167,com.oneapp.max.security.pro,9ugvqe0kl1dma48j9be0m187a,SM-N9005, SM-N9005 Build/LRX21V,18/01/2019 09:13
116412,Speedchecker,309.9837611,172.69.54.220,US,14.037,2.587,164,SaudiNet,SaudiNet,1.5478E+12,24.154515,47.323368,fixed,a3d63a01-5295-4de6-949e-22506b5162cd,AMS|FRA,{APP_ID},mopub,SA,95.218.193.204,95.218.193.204,com.apusapps.launcher,9ugvqe0kl1dma48j9be0m187a,SM-N920C, SM-N920C Build/NRD90M,18/01/2019 09:13
116425,Speedchecker,5040.322523,162.158.88.57,DE,21.975,27.106,132,SaudiNet,SaudiNet,1.5478E+12,24.166046,47.236114,cellular,4f7d446c-e73f-4e6d-9b23-5372f4183905,LHR,{APP_ID},mopub,SA,95.184.52.140,95.184.52.140,com.myyearbook.m,9ugvqe0kl1dma48j9be0m187a,SM-J710F, SM-J710F Build/M1AJQ,18/01/2019 09:15
116425,Speedchecker,5040.322523,162.158.88.57,DE,4.783,29.478,158,SaudiNet,SaudiNet,1.5478E+12,24.166046,47.236114,cellular,4f7d446c-e73f-4e6d-9b23-5372f4183905,FRA,{APP_ID},mopub,SA,95.184.52.140,95.184.52.140,com.myyearbook.m,9ugvqe0kl1dma48j9be0m187a,SM-J710F, SM-J710F Build/M1AJQ,18/01/2019 09:18
116425,Speedchecker,5040.322523,162.158.88.57,DE,11.893,24.28,131,SaudiNet,SaudiNet,1.5478E+12,24.166046,47.236114,cellular,4f7d446c-e73f-4e6d-9b23-5372f4183905,LHR|AMS|FRA,{APP_ID},mopub,SA,95.184.52.140,95.184.52.140,com.myyearbook.m,9ugvqe0kl1dma48j9be0m187a,SM-J710F, SM-J710F Build/M1AJQ,18/01/2019 09:19
116425,Speedchecker,5226.560771,162.158.98.11,AE,31.395,14.849,122,Mobily,Mobily,1.5478E+12,24.1745,47.227318,cellular,0889af73-fc3f-4557-8c5a-61b0a3ffd292,DXB,{APP_ID},mopub,SA,176.18.166.128,176.18.166.128,com.skout.android,9ugvqe0kl1dma48j9be0m187a,SM-G570F, SM-G570F Build/NRD90M,18/01/2019 09:21
116425,Speedchecker,5226.560771,162.158.98.11,AE,6.387,6.753,567,Mobily,Mobily,1.5478E+12,24.1745,47.227318,cellular,0889af73-fc3f-4557-8c5a-61b0a3ffd292,DXB,{APP_ID},mopub,SA,176.18.166.128,176.18.166.128,com.skout.android,9ugvqe0kl1dma48j9be0m187a,SM-G570F, SM-G570F Build/NRD90M,18/01/2019 09:21
114730,Speedchecker,482.0529942,162.158.154.38,GB,9.015,15.956,115,SaudiNet,SaudiNet,1.5478E+12,24.17043,47.308168,fixed,996e3b7b-aade-46b6-bafe-aaf02f7a821c,LHR|FRA,{APP_ID},mopub,SA,37.105.171.176,37.105.171.176,com.powerful.cleaner,9ugvqe0kl1dma48j9be0m187a,SM-G610F, SM-G610F Build/M1AJQ,18/01/2019 09:21
114754,Speedchecker,189.2046516,172.69.126.11,US,29.655,12.539,178,Zain Saudi Arabia,Zain Saudi Arabia,1.5478E+12,24.163189,47.340343,cellular,47293c28-c158-4569-ae24-c97236000f26,RUH,{APP_ID},mopub,SA,51.36.201.186,51.36.201.186,com.myyearbook.m,9ugvqe0kl1dma48j9be0m187a,SM-J701F, SM-J701F Build/M1AJQ,18/01/2019 09:21
114755,Speedchecker,529.5115682,141.101.77.93,SG,4.403,1.548,153,SaudiNet,SaudiNet,1.5478E+12,24.149697,47.341375,fixed,29e3b9d0-422d-4105-85e1-5bdf3c4b21f8,LHR|FRA,{APP_ID},mopub,SA,5.156.54.216,5.156.54.216,com.gau.go.launcherex.gowidget.weatherwidget,9ugvqe0kl1dma48j9be0m187a,SM-G935F, SM-G935F Build/R16NW,18/01/2019 09:21
114754,Speedchecker,189.2046516,172.69.126.11,US,10.251,19.598,178,Zain Saudi Arabia,Zain Saudi Arabia,1.5478E+12,24.163189,47.340343,cellular,47293c28-c158-4569-ae24-c97236000f26,RUH,{APP_ID},mopub,SA,51.36.201.186,51.36.201.186,com.myyearbook.m,9ugvqe0kl1dma48j9be0m187a,SM-J701F, SM-J701F Build/M1AJQ,18/01/2019 09:21
416416,Speedchecker,568.8884882,162.158.93.82,DE,12.17,5.353,186,SaudiNet,SaudiNet,1.5478E+12,24.158015,47.332421,fixed,9d315317-6aea-4936-9e03-091e9ca6b1a6,AMS|FRA,{APP_ID},mopub,SA,78.95.28.174,78.95.28.174,com.powerd.cleaner,9ugvqe0kl1dma48j9be0m187a,SM-N920C, SM-N920C Build/NRD90M,18/01/2019 09:21
114754,Speedchecker,189.2046516,172.69.126.11,US,43.909,13.275,178,Zain Saudi Arabia,Zain Saudi Arabia,1.5478E+12,24.163189,47.340343,cellular,47293c28-c158-4569-ae24-c97236000f26,RUH,{APP_ID},mopub,SA,51.36.201.186,51.36.201.186,com.myyearbook.m,9ugvqe0kl1dma48j9be0m187a,SM-J701F, SM-J701F Build/M1AJQ,18/01/2019 09:21
116425,Speedchecker,5226.560771,162.158.98.11,AE,11.116,5.831,269,Mobily,Mobily,1.5478E+12,24.1745,47.227318,cellular,0889af73-fc3f-4557-8c5a-61b0a3ffd292,DXB,{APP_ID},mopub,SA,176.18.166.128,176.18.166.128,com.skout.android,9ugvqe0kl1dma48j9be0m187a,SM-G570F, SM-G570F Build/NRD90M,18/01/2019 09:21
414700,Speedchecker,803.4551966,141.101.77.237,SG,11.759,4.276,145,SaudiNet,SaudiNet,1.5478E+12,24.131388,47.270592,fixed,1ae2dc83-e26c-4d1a-bd22-217a5678b592,AMS|FRA,{APP_ID},mopub,SA,5.156.179.213,5.156.179.213,call.free.international.phone.call,9ugvqe0kl1dma48j9be0m187a,SM-J701F, SM-J701F Build/M1AJQ,18/01/2019 09:22
416413,Speedchecker,437.9279104,162.158.89.152,DE,2.657,9.028,135,SaudiNet,SaudiNet,1.5478E+12,24.147996,47.329244,fixed,bcdd610e-2d90-4c25-8920-b9345ef39bf4,LHR|FRA|AMS,{APP_ID},mopub,SA,2.88.215.27,2.88.215.27,com.skout.android,9ugvqe0kl1dma48j9be0m187a,RNE-L21, RNE-L21 Build/HUAWEIRNE-L21,18/01/2019 09:22
416413,Speedchecker,437.9279104,162.158.89.152,DE,12.034,6.292,135,SaudiNet,SaudiNet,1.5478E+12,24.147996,47.329244,fixed,bcdd610e-2d90-4c25-8920-b9345ef39bf4,LHR,{APP_ID},mopub,SA,2.88.215.27,2.88.215.27,com.skout.android,9ugvqe0kl1dma48j9be0m187a,RNE-L21, RNE-L21 Build/HUAWEIRNE-L21,18/01/2019 09:22
416423,Speedchecker,1674.884421,141.101.98.5,GB,40.424,21.318,148,SaudiNet,SaudiNet,1.5478E+12,24.164904,47.374786,cellular,fea6d948-736d-4185-8d5f-8b15719edccb,LHR|AMS|FRA,{APP_ID},mopub,SA,5.156.73.120,5.156.73.120,com.pixel.art.coloring.color.number,9ugvqe0kl1dma48j9be0m187a,SM-N950F, SM-N950F Build/R16NW,18/01/2019 09:22
414700,Speedchecker,803.4551966,141.101.77.237,SG,7.237,3.87,180,SaudiNet,SaudiNet,1.5478E+12,24.131388,47.270592,fixed,1ae2dc83-e26c-4d1a-bd22-217a5678b592,LHR|AMS,{APP_ID},mopub,SA,5.156.179.213,5.156.179.213,call.free.international.phone.call,9ugvqe0kl1dma48j9be0m187a,SM-J701F, SM-J701F Build/M1AJQ,18/01/2019 09:22
414702,Speedchecker,92.22116572,162.158.155.51,GB,3.563,0.521,542,SaudiNet,SaudiNet,1.5478E+12,24.17237,47.334338,fixed,ec89ca46-406c-448b-aa78-8bbef67d0a28,LHR|FRA,{APP_ID},mopub,SA,51.235.27.17,51.235.27.17,com.myyearbook.m,9ugvqe0kl1dma48j9be0m187a,DRA-LX2, DRA-LX2 Build/HUAWEIDRA-LX2,18/01/2019 09:22
416423,Speedchecker,1674.884421,141.101.98.5,GB,39.027,22.326,134,SaudiNet,SaudiNet,1.5478E+12,24.164904,47.374786,cellular,fea6d948-736d-4185-8d5f-8b15719edccb,AMS|LHR,{APP_ID},mopub,SA,5.156.73.120,5.156.73.120,com.pixel.art.coloring.color.number,9ugvqe0kl1dma48j9be0m187a,SM-N950F, SM-N950F Build/R16NW,18/01/2019 09:22
414700,Speedchecker,803.4551966,141.101.77.237,SG,14.073,4.276,159,SaudiNet,SaudiNet,1.5478E+12,24.131388,47.270592,fixed,1ae2dc83-e26c-4d1a-bd22-217a5678b592,FRA|AMS,{APP_ID},mopub,SA,5.156.179.213,5.156.179.213,call.free.international.phone.call,9ugvqe0kl1dma48j9be0m187a,SM-J701F, SM-J701F Build/M1AJQ,18/01/2019 09:22
114735,Speedchecker,609.7400956,162.158.155.51,GB,13.076,23.047,156,SaudiNet,SaudiNet,1.5478E+12,24.181375,47.369668,cellular,4ac3b86b-bbf3-450d-aa08-655de4c9bc67,LHR|AMS,{APP_ID},mopub,SA,93.169.188.139,93.169.188.139,call.free.international.phone.call,9ugvqe0kl1dma48j9be0m187a,SM-J250F, SM-J250F Build/NMF26X,18/01/2019 09:22
416423,Speedchecker,1674.884421,141.101.98.5,GB,40.141,21.049,173,SaudiNet,SaudiNet,1.5478E+12,24.164904,47.374786,cellular,fea6d948-736d-4185-8d5f-8b15719edccb,FRA|LHR|AMS,{APP_ID},mopub,SA,5.156.73.120,5.156.73.120,com.pixel.art.coloring.color.number,9ugvqe0kl1dma48j9be0m187a,SM-N950F, SM-N950F Build/R16NW,18/01/2019 09:22
114755,Speedchecker,529.5115682,141.101.77.93,SG,4.436,0,307,SaudiNet,SaudiNet,1.5478E+12,24.149697,47.341375,fixed,29e3b9d0-422d-4105-85e1-5bdf3c4b21f8,LHR|AMS,{APP_ID},mopub,SA,5.156.54.216,5.156.54.216,com.gau.go.launcherex.gowidget.weatherwidget,9ugvqe0kl1dma48j9be0m187a,SM-G935F, SM-G935F Build/R16NW,18/01/2019 09:22
414702,Speedchecker,92.22116572,162.158.155.51,GB,1.615,0.13,3738,SaudiNet,SaudiNet,1.5478E+12,24.17237,47.334338,fixed,ec89ca46-406c-448b-aa78-8bbef67d0a28,AMS|LHR|FRA,{APP_ID},mopub,SA,51.235.27.17,51.235.27.17,com.myyearbook.m,9ugvqe0kl1dma48j9be0m187a,DRA-LX2, DRA-LX2 Build/HUAWEIDRA-LX2,18/01/2019 09:22
416406,Speedchecker,212.9401429,162.158.91.36,DE,7.774,2.682,742,SaudiNet,SaudiNet,1.5478E+12,24.151688,47.303235,fixed,a95770ab-1eab-4f30-a669-944ea59d4e2f,LHR|AMS,{APP_ID},mopub,SA,95.184.34.23,95.184.34.23,com.qihoo.security,9ugvqe0kl1dma48j9be0m187a,Redmi Note 4, Redmi Note 4 Build/MRA58K,18/01/2019 09:22
416425,Speedchecker,1061.56542,162.158.98.59,AE,2.073,20.133,70,Mobily,Mobily,1.5478E+12,24.206119,47.271467,cellular,5a30e7b8-55e2-4381-93a1-add1696732bf,DXB,{APP_ID},mopub,SA,176.18.93.47,176.18.93.47,com.cleanmaster.security,9ugvqe0kl1dma48j9be0m187a,HTC Desire 728 dual sim, HTC Desire 728 dual sim Build/LMY47D,18/01/2019 09:22
416416,Speedchecker,568.8884882,162.158.93.82,DE,10.238,5.196,202,SaudiNet,SaudiNet,1.5478E+12,24.158015,47.332421,fixed,9d315317-6aea-4936-9e03-091e9ca6b1a6,FRA|LHR,{APP_ID},mopub,SA,78.95.28.174,78.95.28.174,com.powerd.cleaner,9ugvqe0kl1dma48j9be0m187a,SM-N920C, SM-N920C Build/NRD90M,18/01/2019 09:23
114705,Speedchecker,375.275513,162.158.98.59,AE,1.647,1.416,81,Mobily,Mobily,1.5478E+12,24.135968,47.342265,fixed,18bef4ee-6e57-42d0-8642-0861e3e56421,DXB,{APP_ID},mopub,SA,37.42.53.182,37.42.53.182,com.skout.android,9ugvqe0kl1dma48j9be0m187a,vivo 1606, vivo 1606 Build/MMB29M,18/01/2019 09:24
416425,Speedchecker,1061.56542,162.158.98.59,AE,7.02,22.167,68,Mobily,Mobily,1.5478E+12,24.206119,47.271467,cellular,5a30e7b8-55e2-4381-93a1-add1696732bf,DXB,{APP_ID},mopub,SA,176.18.93.47,176.18.93.47,com.cleanmaster.security,9ugvqe0kl1dma48j9be0m187a,HTC Desire 728 dual sim, HTC Desire 728 dual sim Build/LMY47D,18/01/2019 09:24
114705,Speedchecker,375.275513,162.158.98.59,AE,1.123,2.945,486,Mobily,Mobily,1.5478E+12,24.135968,47.342265,fixed,18bef4ee-6e57-42d0-8642-0861e3e56421,DXB,{APP_ID},mopub,SA,37.42.53.182,37.42.53.182,com.skout.android,9ugvqe0kl1dma48j9be0m187a,vivo 1606, vivo 1606 Build/MMB29M,18/01/2019 09:25
116421,Speedchecker,762.2339036,162.158.91.36,DE,1.548,6.328,391,SaudiNet,SaudiNet,1.5478E+12,24.128429,47.347718,fixed,43eeb6f8-916a-43af-80bf-f82d3b19fd12,FRA|LHR,{APP_ID},mopub,SA,95.184.28.231,95.184.28.231,com.skout.android,9ugvqe0kl1dma48j9be0m187a,G3312, G3312 Build/43.0.A.7.89,18/01/2019 09:25
116421,Speedchecker,762.2339036,162.158.91.36,DE,0.371,3.901,272,SaudiNet,SaudiNet,1.5478E+12,24.128429,47.347718,fixed,43eeb6f8-916a-43af-80bf-f82d3b19fd12,FRA,{APP_ID},mopub,SA,95.184.28.231,95.184.28.231,com.skout.android,9ugvqe0kl1dma48j9be0m187a,G3312, G3312 Build/43.0.A.7.89,18/01/2019 09:25
116420,Speedchecker,480.7318349,172.69.126.101,US,16.282,18.328,265,Zain Saudi Arabia,Zain Saudi Arabia,1.5478E+12,24.147386,47.342397,fixed,0b307b0c-dc3f-482b-ae7f-aee8ddd62b4f,RUH,{APP_ID},mopub,SA,51.36.226.0,51.36.226.0,com.oneapp.max.security.pro,9ugvqe0kl1dma48j9be0m187a,SM-G965F, SM-G965F Build/R16NW,18/01/2019 09:26
114733,Speedchecker,10083.38031,162.158.154.38,GB,1.974,3.8,161,Etihad Atheeb Telecom Company,Etihad Atheeb Telecom Company,1.5478E+12,24.106039,47.172974,fixed,f7354268-4283-4c9c-a707-161d61d370ca,LHR,{APP_ID},mopub,SA,188.248.50.46,188.248.50.46,mobi.infolife.ezweather.widget.ripple2,9ugvqe0kl1dma48j9be0m187a,SM-A720F, SM-A720F Build/R16NW,18/01/2019 09:26
116408,Speedchecker,232.0978665,162.158.98.65,AE,32.172,11.663,76,Mobily,Mobily,1.5478E+12,24.151295,47.312084,fixed,063e587c-77df-4d16-a321-0e8288d45d5c,DXB,{APP_ID},mopub,SA,37.42.113.149,37.42.113.149,com.steam.photoeditor,9ugvqe0kl1dma48j9be0m187a,SM-G955F, SM-G955F Build/NRD90M,18/01/2019 09:26
416425,Speedchecker,1529.317017,162.158.93.190,DE,19.144,8.189,151,SaudiNet,SaudiNet,1.5478E+12,24.210245,47.275062,fixed,ct4csz2lelmjr3ihfrop,FRA|AMS|LHR,{APP_ID},mopub,SA,5.156.42.101,5.156.42.101,best.flashlight,9ugvqe0kl1dma48j9be0m187a,TRT-L21A, TRT-L21A Build/HUAWEITRT-L21A,18/01/2019 09:26
414729,Speedchecker,477.3317578,162.158.88.57,DE,0.291,2.889,302,SaudiNet,SaudiNet,1.5478E+12,24.145429,47.352369,fixed,f8cb9788-fe58-4478-895f-885ffbe71a05,FRA|LHR,{APP_ID},mopub,SA,151.254.65.168,151.254.65.168,com.qihoo.security,9ugvqe0kl1dma48j9be0m187a,SM-G610Y, SM-G610Y Build/MMB29K,18/01/2019 09:26
416537,Speedchecker,662.4301977,162.158.92.89,DE,14.555,1.966,151,SaudiNet,SaudiNet,1.5478E+12,24.118278,47.294558,fixed,747e72f2-64a5-4998-8925-2fa0043846a2,LHR|FRA,{APP_ID},mopub,SA,93.168.139.225,93.168.139.225,com.powerful.cleaner,9ugvqe0kl1dma48j9be0m187a,SM-G611F, SM-G611F Build/R16NW,18/01/2019 09:27
116408,Speedchecker,232.0978665,162.158.98.65,AE,31.316,14.083,83,Mobily,Mobily,1.5478E+12,24.151295,47.312084,fixed,063e587c-77df-4d16-a321-0e8288d45d5c,DXB,{APP_ID},mopub,SA,37.42.113.149,37.42.113.149,com.steam.photoeditor,9ugvqe0kl1dma48j9be0m187a,SM-G955F, SM-G955F Build/NRD90M,18/01/2019 09:27
114733,Speedchecker,912.0765956,141.101.104.36,NL,4.114,3.945,158,SaudiNet,SaudiNet,1.5478E+12,24.108043,47.263793,fixed,cf6abbee-d115-4d35-95c3-a79678d26226,AMS|LHR,{APP_ID},mopub,SA,93.169.213.1,93.169.213.1,com.zeroteam.zerolauncher,9ugvqe0kl1dma48j9be0m187a,MI MAX 2, MI MAX 2 Build/NMF26F,18/01/2019 09:27
114730,Speedchecker,482.0529942,162.158.154.38,GB,11.608,17.449,116,SaudiNet,SaudiNet,1.5478E+12,24.17043,47.308168,fixed,996e3b7b-aade-46b6-bafe-aaf02f7a821c,FRA|LHR|AMS,{APP_ID},mopub,SA,37.105.171.176,37.105.171.176,com.powerful.cleaner,9ugvqe0kl1dma48j9be0m187a,SM-G610F, SM-G610F Build/M1AJQ,18/01/2019 09:27
114782,Speedchecker,576.2649241,141.101.77.33,SG,11.873,2.206,486,SaudiNet,SaudiNet,1.5478E+12,24.128913,47.275437,fixed,8741076a-c314-4965-8105-70230f5b9e7f,AMS|LHR,{APP_ID},mopub,SA,78.95.253.76,78.95.253.76,com.qihoo.security,9ugvqe0kl1dma48j9be0m187a,SM-G920I, SM-G920I Build/NRD90M,18/01/2019 09:28
116408,Speedchecker,232.0978665,162.158.98.65,AE,34.886,11.658,86,Mobily,Mobily,1.5478E+12,24.151295,47.312084,fixed,063e587c-77df-4d16-a321-0e8288d45d5c,DXB,{APP_ID},mopub,SA,37.42.113.149,37.42.113.149,com.steam.photoeditor,9ugvqe0kl1dma48j9be0m187a,SM-G955F, SM-G955F Build/NRD90M,18/01/2019 09:28
416409,Speedchecker,129.1135839,162.158.98.65,AE,1.756,6.39,91,Mobily,Mobily,1.5478E+12,24.155046,47.317896,cellular,084436c6-28c6-49e7-a975-84ffc105d6b3,DXB,{APP_ID},mopub,SA,37.42.130.44,37.42.130.44,com.link.messages.sms,9ugvqe0kl1dma48j9be0m187a,SM-J500F, SM-J500F Build/LMY48B,18/01/2019 09:28
416409,Speedchecker,129.1135839,162.158.98.65,AE,10.914,7.27,81,Mobily,Mobily,1.5478E+12,24.155046,47.317896,cellular,084436c6-28c6-49e7-a975-84ffc105d6b3,DXB,{APP_ID},mopub,SA,37.42.130.44,37.42.130.44,com.link.messages.sms,9ugvqe0kl1dma48j9be0m187a,SM-J500F, SM-J500F Build/LMY48B,18/01/2019 09:28
116425,Speedchecker,9104.519352,162.158.98.11,AE,12.107,0,92,Mobily,Mobily,1.5478E+12,24.268403,47.229648,cellular,47962287-1788-4998-a96a-662cab7519e2,DXB,{APP_ID},mopub,SA,176.19.202.129,176.19.202.129,com.link.messages.sms,9ugvqe0kl1dma48j9be0m187a,SM-J510UN, SM-J510UN Build/MMB29M,18/01/2019 09:28
114733,Speedchecker,912.0765956,141.101.107.55,GB,2.214,2.656,170,SaudiNet,SaudiNet,1.5478E+12,24.108043,47.263793,fixed,cf6abbee-d115-4d35-95c3-a79678d26226,FRA|LHR,{APP_ID},mopub,SA,37.105.137.210,37.105.137.210,com.zeroteam.zerolauncher,9ugvqe0kl1dma48j9be0m187a,MI MAX 2, MI MAX 2 Build/NMF26F,18/01/2019 09:28
114705,Speedchecker,347.9717421,172.69.54.166,US,9.495,2.858,136,SaudiNet,SaudiNet,1.5478E+12,24.136639,47.342618,fixed,fafc6a24-cbdd-4f7f-95ce-306a44bda7a2,LHR|AMS,{APP_ID},mopub,SA,77.31.203.191,77.31.203.191,com.jiubang.alock,9ugvqe0kl1dma48j9be0m187a,SM-A710F, SM-A710F Build/NRD90M,18/01/2019 09:29
114733,Speedchecker,12093.49628,141.101.77.213,SG,4.591,1.572,204,SaudiNet,SaudiNet,1.5478E+12,24.066054,47.16121,fixed,1b702f51-fb6b-4a31-ab6e-6777e3bc939e,FRA|AMS|LHR,{APP_ID},mopub,SA,95.184.38.251,95.184.38.251,io.wifimap.wifimap,9ugvqe0kl1dma48j9be0m187a,Lenovo K53a48, Lenovo K53a48 Build/MMB29M,18/01/2019 09:29
114705,Speedchecker,347.9717421,172.69.54.166,US,10.203,2.855,485,SaudiNet,SaudiNet,1.5478E+12,24.136639,47.342618,fixed,fafc6a24-cbdd-4f7f-95ce-306a44bda7a2,FRA|AMS,{APP_ID},mopub,SA,77.31.203.191,77.31.203.191,com.jiubang.alock,9ugvqe0kl1dma48j9be0m187a,SM-A710F, SM-A710F Build/NRD90M,18/01/2019 09:29
114757,Speedchecker,404.9249582,162.158.158.88,AT,1.222,0,456,SaudiNet,SaudiNet,1.5478E+12,24.163751,47.348139,fixed,b97380ce-ade2-4776-8f6c-b7bd7c076c51,LHR|FRA,{APP_ID},mopub,SA,78.95.23.167,78.95.23.167,com.apusapps.launcher,9ugvqe0kl1dma48j9be0m187a,moto x4, moto x4 Build/OPWS27.57-40-22,18/01/2019 09:29
114733,Speedchecker,12093.2264,141.101.77.213,SG,4.227,1.542,160,SaudiNet,SaudiNet,1.5478E+12,24.066056,47.161212,fixed,1b702f51-fb6b-4a31-ab6e-6777e3bc939e,AMS|LHR,{APP_ID},mopub,SA,95.184.38.251,95.184.38.251,io.wifimap.wifimap,9ugvqe0kl1dma48j9be0m187a,Lenovo K53a48, Lenovo K53a48 Build/MMB29M,18/01/2019 09:29
114705,Speedchecker,347.9717421,172.69.54.166,US,11.576,3.296,105,SaudiNet,SaudiNet,1.5478E+12,24.136639,47.342618,fixed,fafc6a24-cbdd-4f7f-95ce-306a44bda7a2,FRA|LHR,{APP_ID},mopub,SA,77.31.203.191,77.31.203.191,com.jiubang.alock,9ugvqe0kl1dma48j9be0m187a,SM-A710F, SM-A710F Build/NRD90M,18/01/2019 09:29
114733,Speedchecker,12093.2264,141.101.77.213,SG,2.301,1.528,183,SaudiNet,SaudiNet,1.5478E+12,24.066056,47.161212,fixed,1b702f51-fb6b-4a31-ab6e-6777e3bc939e,LHR|FRA|AMS,{APP_ID},mopub,SA,95.184.38.251,95.184.38.251,io.wifimap.wifimap,9ugvqe0kl1dma48j9be0m187a,Lenovo K53a48, Lenovo K53a48 Build/MMB29M,18/01/2019 09:30
